,game_id,play_id,play_type,home_team,away_team,posteam,defteam,game_half,game_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,ydsnet,yardline_100,side_of_field,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,old_game_id,season,game_type,week,game_date,weekday,gametime,location,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,posteam_fg_made_wp_delta,posteam_fg_missed_wp_delta,posteam_punt_wp_delta,posteam_pass_failed_wp_delta,posteam_run_failed_wp_delta,posteam_pass_convert_wp_delta,posteam_run_convert_wp_delta,pass_prob,run_prob
733,2010100301,3573,punt,CLE,CIN,CLE,CIN,Half2,583.0,19,0,4,4.0,0.0,8,2,65.0,CLE,1.0,2.0,23.0,20.0,3.0,0.1592611673052791,0.209537242733984,0.0039239270403477,0.2998967750381339,0.1373151646056588,0.0048285260899972,0.1852371971865991,0.0,0.0,2010_04_CIN_CLE,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,-115.0,104.0,-1.5,-103.0,-105.0,36.5,-109.0,-101.0,1,outdoors,grass,50.0,10.0,00-0021429,00-0022055,Carson Palmer,Seneca Wallace,Marvin Lewis,Eric Mangini,Jerome Boger,CLE00,Cleveland Browns Stadium,0.012203066,-0.086795073,-0.0296536301922952,-0.100367819,-0.100367819,0.02285981300847681,0.01518043411301865,0.337459491,0.224095515
734,2010100301,3862,punt,CLE,CIN,CIN,CLE,Half2,288.0,20,0,4,4.0,0.0,17,41,45.0,CLE,2.0,1.0,20.0,23.0,-3.0,0.314764039177866,0.1037265228144021,0.0012899374173558,0.1476385398477684,0.305354504919614,0.0042477453730042,0.1229787104499893,0.0,0.0,2010_04_CIN_CLE,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,-115.0,104.0,-1.5,-103.0,-105.0,36.5,-109.0,-101.0,1,outdoors,grass,50.0,10.0,00-0021429,00-0022055,Carson Palmer,Seneca Wallace,Marvin Lewis,Eric Mangini,Jerome Boger,CLE00,Cleveland Browns Stadium,0.027138919,-0.051282238,0.0017211229723548,-0.073588125,-0.073588125,0.009661285557097103,0.0,0.089345123,0.0
735,2010100302,119,punt,PIT,BAL,PIT,BAL,Half1,3490.0,1,0,1,4.0,0.0,13,-3,73.0,PIT,3.0,3.0,0.0,0.0,0.0,0.0021966002309063,0.2878542194284162,0.0069455139392406,0.4205901299535519,0.1058995579080726,0.0053155353578383,0.1711984431819738,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.009334586,-0.094974612,-0.0467252035221286,-0.105736604,-0.105736604,0.01553123499341156,0.0,0.253180558,0.0
736,2010100302,428,field_goal,PIT,BAL,BAL,PIT,Half1,3081.0,2,0,1,4.0,0.0,11,48,28.0,PIT,3.0,3.0,0.0,0.0,0.0,0.0021779424278841,0.0674240920062576,0.0008757596821827,0.0990487866687714,0.7839131899171328,0.0004204917200532,0.0461397375777178,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.068038631,-0.007167352,0.0039860889698591,-0.033270561,-0.033270561,0.03624260148034352,0.00500922945460357,0.29556944,0.04085179
737,2010100302,1093,punt,PIT,BAL,PIT,BAL,Half1,2408.0,5,0,2,4.0,0.0,8,27,53.0,PIT,3.0,3.0,7.0,7.0,0.0,0.1313434059750209,0.168050737560336,0.0023644490069661,0.2442152113954995,0.254789352572398,0.0054628236219486,0.1937740198678307,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.022596312,-0.062952929,-0.0032469519878177,-0.083961467,-0.083961467,0.03301963942029136,0.019882251089952098,0.376675615,0.226809235
738,2010100302,1248,punt,PIT,BAL,BAL,PIT,Half1,2290.0,6,0,2,4.0,0.0,15,26,53.0,BAL,3.0,3.0,7.0,7.0,0.0,0.194128332674261,0.1576316218794837,0.0023512090644409,0.2246190834623664,0.2580335681264563,0.0051350950240479,0.1581010897689436,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.022768057,-0.063362261,-0.0010056951379121,-0.085327229,-0.085327229,0.02125563333153966,0.0,0.218574707,0.0
739,2010100302,1436,punt,PIT,BAL,PIT,BAL,Half1,2145.0,7,0,2,4.0,0.0,6,4,84.0,PIT,3.0,3.0,7.0,7.0,0.0,0.3367985440762925,0.2045785251117632,0.0058440780247869,0.2856527488776543,0.0348561273537123,0.0027279498514373,0.1295420267043531,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.003088381,-0.118491018,-0.0722435792711216,-0.122572016,-0.122572016,0.007609752294008477,0.005787984594892181,0.426073638,0.324072001
740,2010100302,1915,field_goal,PIT,BAL,BAL,PIT,Half1,1805.0,8,1,2,4.0,1.0,15,48,15.0,PIT,1.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.931114949971538,0.0,0.0,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.081349855,-0.000870859,0.0012781541196987,-0.000148896,-0.000148896,0.03846053396564772,0.0,0.218574707,0.0
741,2010100302,2171,field_goal,PIT,BAL,PIT,BAL,Half2,1493.0,10,0,3,4.0,0.0,14,-4,31.0,BAL,3.0,3.0,7.0,10.0,-3.0,0.0010440985244707,0.083988956450429,0.0010618580189939,0.1223297380731148,0.7387045069489185,0.0003971522142759,0.052473689769797,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.065598891,-0.010716023,0.0031511783912765,-0.04084776,-0.04084776,0.028562384159544596,0.0,0.228481546,0.0
742,2010100302,2266,punt,PIT,BAL,BAL,PIT,Half2,1392.0,11,0,3,4.0,0.0,1,9,52.0,BAL,3.0,3.0,10.0,7.0,3.0,0.0062358137035709,0.1757279474967892,0.0020016180150885,0.2769353285675842,0.2162620200589597,0.0058489116473995,0.3169883605106078,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.019164743,-0.06571089,0.0008221673170594,-0.08371425,-0.08371425,0.03893898920304497,0.0496551860845487,0.48805627,0.6223717
743,2010100302,2562,punt,PIT,BAL,PIT,BAL,Half2,1101.0,12,0,3,4.0,0.0,9,23,63.0,PIT,3.0,3.0,7.0,10.0,-3.0,0.0224985464546211,0.2385607945599371,0.0043402528527012,0.348039792808666,0.1762737755134038,0.0058402321554246,0.2044466056552459,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.015668383,-0.080559295,-0.0236682467607279,-0.097382957,-0.097382957,0.02578394123699201,0.013052365451260105,0.351976604,0.178177852
744,2010100302,2751,field_goal,PIT,BAL,PIT,BAL,Half2,939.0,14,0,3,4.0,0.0,4,6,27.0,BAL,3.0,3.0,7.0,10.0,-3.0,0.0080941727504903,0.0616055852938837,0.0007924790401078,0.0914557832597403,0.7953633948354236,0.0004124840146957,0.0422761008056583,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.07054516,-0.00635656,0.0024704205067177,-0.030995332,-0.030995332,0.054324123118190626,0.04813881391515,0.475471661,0.421334768
745,2010100302,2851,punt,PIT,BAL,BAL,PIT,Half2,856.0,15,0,4,4.0,0.0,2,8,57.0,BAL,3.0,3.0,10.0,7.0,3.0,0.0550256797409776,0.1906643805632916,0.002594183285118,0.2878324944322722,0.1846163601933387,0.0055002496014558,0.2737666521835459,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.016389657,-0.074156144,-0.0092859973710025,-0.090749594,-0.090749594,0.03410765109378494,0.04104926948379116,0.468807587,0.564219709
746,2010100302,3553,pass,PIT,BAL,BAL,PIT,Half2,164.0,17,0,4,4.0,1.0,2,65,2.0,PIT,1.0,2.0,10.0,14.0,-4.0,0.1462638681441185,0.0201409591362427,0.0007997537664368,0.0273128464847211,0.5979561179871102,0.0065359447722919,0.2009905097090785,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.052989331,-0.005096402,0.0074804345429287,0.0245084223216324,0.0245084223216324,0.08400753862379393,0.10110482490148621,0.468807587,0.564219709
747,2010100302,3739,punt,PIT,BAL,PIT,BAL,Half2,75.0,18,0,4,4.0,0.0,10,0,97.0,PIT,1.0,0.0,14.0,10.0,4.0,0.7370799011491989,0.1136749559304325,0.0089699107384746,0.0757252736660898,0.0146029490101904,0.0005043234882541,0.0494426860173595,0.0,0.0,2010_04_BAL_PIT,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,112.0,-124.0,2.0,102.0,-110.0,34.5,-101.0,-109.0,1,outdoors,grass,52.0,5.0,00-0026158,00-0000865,Joe Flacco,Charlie Batch,John Harbaugh,Mike Tomlin,Ed Hochuli,PIT00,Heinz Field,0.001298521,-0.158677403,-0.0932901039203844,-0.160896387,-0.160896387,-0.000998216619533112,-0.000395124632784609,0.327277592,0.129546469
748,2010100303,126,punt,TEN,DEN,TEN,DEN,Half1,3518.0,1,0,1,4.0,0.0,1,9,71.0,TEN,3.0,3.0,0.0,0.0,0.0,0.0018904890640882,0.2457756955775309,0.0044258961479965,0.3833576950834865,0.0783044573709179,0.0047534020762774,0.2814923646797022,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.006356468,-0.087647641,-0.047577045211514,-0.094473369,-0.094473369,0.020737481073078046,0.014052769249147048,0.584163019,0.395858498
749,2010100303,219,punt,TEN,DEN,DEN,TEN,Half1,3458.0,2,0,1,4.0,0.0,14,-4,61.0,DEN,3.0,3.0,0.0,0.0,0.0,0.0023711940189514,0.2404291072047612,0.0043859620592018,0.3552884863673029,0.2070658935163519,0.0062632224806315,0.184196134352799,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.016628908,-0.072508477,-0.0256693391435433,-0.092101708,-0.092101708,0.019743445960146003,0.0,0.26964627,0.0
750,2010100303,379,field_goal,TEN,DEN,TEN,DEN,Half1,3266.0,3,0,1,4.0,0.0,4,55,17.0,DEN,3.0,3.0,0.0,0.0,0.0,0.0004968175284945,0.0217340056057365,0.0003330192697884,0.0320678391214119,0.922065932187588,0.0004032361169932,0.0228991501699869,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.078219575,-0.000911213,0.0005271891523823,-0.00523443,-0.00523443,0.06444971490668423,0.042162558610284624,0.480334414,0.314231458
751,2010100303,532,punt,TEN,DEN,DEN,TEN,Half1,3072.0,4,0,1,4.0,0.0,23,24,51.0,DEN,3.0,3.0,0.0,0.0,0.0,0.0097187488637878,0.188087057824764,0.0028183727734597,0.2738908173371225,0.3531956516369608,0.0065270993875725,0.1657622521763325,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.028752084,-0.050645994,-0.0059835608709664,-0.079072825,-0.079072825,0.014774271700195064,0.0,0.152359702,0.0
752,2010100303,894,punt,TEN,DEN,DEN,TEN,Half1,2700.0,6,0,2,4.0,0.0,15,-5,78.0,DEN,2.0,2.0,0.0,0.0,0.0,0.0514819458253294,0.2893983268044446,0.0078842991103075,0.4065398820553468,0.0801358212603034,0.0046146300226431,0.159945094921625,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.006718044,-0.107491386,-0.0648741578758127,-0.117056728,-0.117056728,0.012810219496809473,0.0,0.256614429,0.0
753,2010100303,997,punt,TEN,DEN,TEN,DEN,Half1,2639.0,7,0,2,4.0,0.0,7,3,58.0,TEN,2.0,2.0,0.0,0.0,0.0,0.059734400012049,0.2050510305607905,0.003220140347122,0.2997815468102023,0.2126978936966128,0.0057791784045118,0.2137358101687113,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.01806293,-0.068214339,-0.0195342585214037,-0.08564226,-0.08564226,0.02917417196242081,0.018023736040484257,0.376505809,0.232604419
754,2010100303,1434,punt,TEN,DEN,DEN,TEN,Half1,2279.0,10,0,2,4.0,0.0,3,7,54.0,DEN,2.0,2.0,7.0,7.0,0.0,0.2054728592959407,0.151464859376474,0.001983392651601,0.2240192037544334,0.1937986466372475,0.0047609300104785,0.2185001082738245,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.016454573,-0.068750689,-0.0135050303854551,-0.085550702,-0.085550702,0.02990276715286179,0.032155552741723444,0.412996518,0.444110448
755,2010100303,1621,punt,TEN,DEN,TEN,DEN,Half1,2100.0,11,0,2,4.0,0.0,12,46,36.0,DEN,2.0,2.0,7.0,7.0,0.0,0.2555497620474744,0.079155527557431,0.0007682879010426,0.1148939211473037,0.4208780947106719,0.0041893009185856,0.1245651057174906,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.036572007,-0.02921316,0.0041144334297177,-0.049986095,-0.049986095,0.023749072663319916,0.011271090626296049,0.203458134,0.096559352
756,2010100303,1984,field_goal,TEN,DEN,DEN,TEN,Half1,1828.0,12,1,2,4.0,0.0,2,62,18.0,TEN,1.0,2.0,7.0,7.0,0.0,0.0764346961349885,0.0124556820186948,4.724244531786653e-05,0.0111136829908496,0.8966317207516333,0.0002082696672878,0.0031087059912279,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.075484749,-0.001346517,0.000484193161407,-0.008261955,-0.008261955,0.05183617919864885,0.05947824340597781,0.426028359,0.488836539
757,2010100303,2366,field_goal,TEN,DEN,DEN,TEN,Half2,1534.0,14,1,3,4.0,0.0,8,51,18.0,TEN,3.0,3.0,10.0,10.0,0.0,0.0004305041549356,0.0256169680656886,0.0003889278829171,0.0376919700027795,0.9092619548782096,0.0004332988517604,0.0261763761637088,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.077373684,-0.001190859,0.0004282803121505,-0.00832159,-0.00832159,0.047407923910855944,0.030049963773012944,0.347837314,0.220479992
758,2010100303,2553,field_goal,TEN,DEN,DEN,TEN,Half2,1397.0,16,1,3,4.0,0.0,4,6,17.0,TEN,3.0,3.0,13.0,17.0,-4.0,0.0006546866245287,0.0217360111457567,0.0003314720363652,0.0321331228638364,0.9220022351883976,0.0004011009703343,0.0227413711707806,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.078799665,-0.001026746,0.0003692901300038,-0.00597158,-0.00597158,0.05205277614351614,0.05197725130647759,0.399964677,0.399384357
759,2010100303,2764,field_goal,TEN,DEN,TEN,DEN,Half2,1205.0,17,1,3,4.0,0.0,13,39,28.0,DEN,3.0,3.0,17.0,16.0,1.0,0.0029454665884617,0.0672934912547007,0.0008695030643419,0.0990685524719105,0.7837094402694584,0.0004171878382759,0.0456963585128507,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.069467703,-0.007004623,0.0015702221705628,-0.032195707,-0.032195707,0.022496458663465498,0.0092398577414955,0.168848599,0.069350339
760,2010100303,3030,punt,TEN,DEN,DEN,TEN,Half2,969.0,18,0,3,4.0,0.0,7,31,48.0,TEN,3.0,3.0,16.0,20.0,-4.0,0.0314357149362976,0.1642530208202764,0.0020358397476301,0.2442135052949622,0.3403811014385878,0.00616994657059,0.2115108711916554,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.029885261,-0.050818817,-0.0018073399254323,-0.077075442,-0.077075442,0.03274285363179136,0.024063026273136893,0.360869155,0.265206083
761,2010100303,3137,punt,TEN,DEN,TEN,DEN,Half2,865.0,19,0,4,4.0,0.0,4,6,85.0,TEN,3.0,3.0,20.0,16.0,4.0,0.0576112743150404,0.2877419317501566,0.0081597918890781,0.4132997857149917,0.0422920517926265,0.0037318753009824,0.1871632892371242,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.003741013,-0.124757097,-0.0807360852794096,-0.129964916,-0.129964916,0.004844250379365068,0.003169075159426196,0.480334414,0.314231458
762,2010100303,3433,punt,TEN,DEN,TEN,DEN,Half2,507.0,21,0,4,4.0,0.0,4,6,59.0,TEN,3.0,3.0,20.0,16.0,4.0,0.1966471236705447,0.1733530218565546,0.002630009478914,0.2533741529418497,0.1610148066585043,0.0047280640788452,0.2082528213147872,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.014302599,-0.079473202,-0.0241875692492393,-0.094342601,-0.094342601,0.03461876611837583,0.022647357829202387,0.480334414,0.314231458
763,2010100303,3607,run,TEN,DEN,DEN,TEN,Half2,304.0,22,0,4,4.0,0.0,1,59,12.0,TEN,3.0,2.0,16.0,20.0,-4.0,0.1340794593930404,0.0295716111754026,0.0001276686293032,0.0469053117667399,0.6422203736009489,0.0030801006854896,0.1440154747490751,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.056720039,-0.004777241,0.0017182664472308,0.005222988,0.005222988,0.061446235702191,0.0746717994168161,0.4390602,0.533562631
764,2010100303,3738,pass,TEN,DEN,DEN,TEN,Half2,279.0,22,0,4,4.0,0.0,3,66,4.0,TEN,2.0,2.0,16.0,20.0,-4.0,0.0945980088571955,0.0180485901595548,7.148827989688631e-05,0.0281193344715246,0.7757852934868309,0.0023754163511432,0.0810018683938538,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.068397142,-0.002993911,0.0010769692795044,0.0189994428128058,0.0189994428128058,0.07121162092827935,0.07657649276661532,0.412996518,0.444110448
765,2010100303,3889,punt,TEN,DEN,TEN,DEN,Half2,173.0,23,0,4,4.0,0.0,11,10,86.0,TEN,2.0,1.0,20.0,16.0,4.0,0.5050831459328237,0.1596306229724783,0.0050556397339116,0.2177098043395483,0.0255515877631681,0.0020135519337717,0.0849556473242981,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.002271702,-0.131543068,-0.0848485679892957,-0.134846141,-0.134846141,0.006073249790994407,0.0031574056489846983,0.238067669,0.123768366
766,2010100303,4347,field_goal,TEN,DEN,DEN,TEN,Half2,33.0,25,1,4,4.0,0.0,11,-1,18.0,TEN,0.0,0.0,23.0,20.0,3.0,0.0759886435252645,0.0126330020287611,4.7931484720280806e-05,0.0112703125229111,0.8966942302035826,0.0002113173038273,0.0031545629309329,0.0,0.0,2010_04_DEN_TEN,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,7,244.0,-275.0,6.0,102.0,-110.0,43.5,-101.0,-109.0,0,outdoors,grass,54.0,13.0,00-0023541,00-0024218,Kyle Orton,Vince Young,Josh McDaniels,Jeff Fisher,Clete Blakeman,NAS00,LP Field,0.079175199,-0.001380082,0.0004965225046259,-0.008456335,-0.008456335,0.04699205525732272,0.013135556008750129,0.308741792,0.086301718
767,2010100304,628,punt,GB,DET,GB,DET,Half1,2915.0,3,0,1,4.0,0.0,1,20,58.0,GB,2.0,3.0,7.0,0.0,7.0,0.019959676851657,0.1948169217883618,0.0025501998563054,0.3016501691879794,0.1603018644362592,0.0054520152233401,0.3152691526560969,0.0,0.0,2010_04_DET_GB,2010,REG,4,2010-10-03,Sunday,13:00,Home,7,6,816.0,-1100.0,14.5,-101.0,-107.0,46.0,-113.0,102.0,1,outdoors,grass,52.0,8.0,00-0020679,00-0023459,Shaun Hill,Aaron Rodgers,Jim Schwartz,Mike McCarthy,Mike Carey,GNB00,Lambeau Field,0.009894625,-0.0496687,-0.0153582683524398,-0.058056655,-0.058056655,0.02777154535103416,0.02602285794608106,0.548821049,0.514263503
